id,listing_url,name,space,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_since,street,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,price,number_of_reviews
7211531,https://www.airbnb.com/rooms/7211531,Comfortable Cozy and Value!,溫馨雅房,Wendy,Taipei Taiwan,within a few hours,100%,100%,false,2014-05-04,Queensberry Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Private room,2,1.0,1,6700,12
39116,https://www.airbnb.com/rooms/39116,Private Room/Perfect Location!,Share and apartment and stay in a private room in an 800 sq. ft apartment. Your room is the epitome of cozy city living: a maximized small space with a full sized bed desk storage space and information about local attractions. You have access to a full kitchen living room and full bathroom. High speed internet access makes it easy for you to stay in touch back home meet work demands or search many of the fun things to do in Boston.  Staying here puts you in the heart of Boston and close to everything! Walking distance to Fenway Park/Kenmore Square Museum of Fine Arts The Isabella Gardner Museum The Arnold Aboretum Longwood Area Colleges (BU Wentworth Northeastern Simmons Harvard Medical School just to name a few) Newbury Street Copley Prudential and the Back Bay. The green line is a 3 minute walk to either the MFA or Fenway stop. The bus stop is one block behind the apartment and the student shuttle to Harvard is a short walk as well. The neighborhood is lovely! A pa,Angela,Boston Massachusetts United States,within a day,70%,91%,false,2010-07-15,Park Dr Boston MA 02215 United States,Boston,MA,2215,Apartment,Private room,2,1.0,1,9900,46
3992208,https://www.airbnb.com/rooms/3992208,Take me to Fenway! Boston studio,Large room with a bay window bathroom with nice big ol' cast iron tub with good enamel full kitchen and a great view of Fenway park.,Sean,Boston Massachusetts United States,within an hour,100%,100%,false,2010-12-21,boylston st. Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,0,9900,184
4577188,https://www.airbnb.com/rooms/4577188,Unique Fenway/Back Bay/Copley 1 Bed,Private furnished one bedroom condo fits 4 adults very comfortably. Extremely well lit clean and super convenient. Apartment comes furnished with:- Queen-sized bed and Full size sofa bed with all bedding- Cable TV and super fast Wifi- Writing desk and chair- Shower bathroom towels soap body wash shampoo and conditioner- full kitchen with stove microwave full size fridge/freezer dishes basic cookware and cutlery,Alan,Boston Massachusetts United States,within an hour,100%,94%,false,2013-03-25,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,1,12700,64
3985462,https://www.airbnb.com/rooms/3985462,Renovated One Bedroom in Back Bay,- Just renovated 1 bedroom / 1 bathroom plus a large living room and brand-new open kitchen spread across 560 Sqft. - Located on Marlborough Street in Boston's historic Back Bay on a quiet one-way portion of the street between Charlesgate East and Massachusetts Avenue. - Our very comfortable well-appointed one bedroom condo features a brand new kitchen an updated bathroom high-end appliances 10'+ high ceilings and brand-new hardwood floors throughout. CONDO DETAILS: - BEDROOM features a queen size bed room darkening cellular shades nightstand a spacious closet and a window A/C unit. - LIVING ROOM features a comfortable L-sectional couch a breakfast table / desk that expands to comfortably fit 4 dining chairs a decorative fireplace a top of the line 46” Sony HDTV / smart tv (connected to Comcast Cable with 200+ of channels HBO Netflix Hulu and Amazon Prime) light filtering cellular shades exterior storm windows to eliminate drafts and noise and ample space to inflat,Jason,Boston Massachusetts United States,within an hour,100%,99%,true,2013-10-13,Marlborough Street Boston MA 02115 United States,Boston,MA,2115,Apartment,Entire home/apt,3,1.0,1,19900,121
13434817,https://www.airbnb.com/rooms/13434817,Two Bedroom Kenmore Square,This is an apartment in a central classic building. You will have both access via the building and the private back entrance. You'll be in the heart of Kenmore square which is a perfect base to launch your exploration of the city.,Steve,US,within an hour,100%,100%,false,2015-09-05,Beacon Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,2,20000,11
14274311,https://www.airbnb.com/rooms/14274311,Cozy luxury Apt near prudential Center,Enjoy Bean town in this commuter friendly private affordable cozy one bedroom apartment located in the heart of the city right next to the Symphony station North Eastern University Newbury street shops and Prudential Area. The apartment can sleep two people comfortably and has a contemporary fully furnished kitchen with utensils. The modern bathroom has a state of the art shower system with contemporary fixtures. The bedroom has one queen memory foam bed with Egyptian cotton bed sheet and goose down comforter. The living room has pull out couch (queen size) with bed sheet pillows and comforter. There is a dining table for four adjacent to the kitchen. Cable TV and High Speed Internet with laundry available within the unit. The place is great for couples solo adventurers as well as business travelers.,Ben,Weston Massachusetts United States,within an hour,100%,100%,false,2015-12-28,Saint Stephen Street Boston MA 02115 United States,Boston,MA,2115,Apartment,Entire home/apt,2,1.0,1,15000,5
1867754,https://www.airbnb.com/rooms/1867754,Lux 1BR near Fenway w/WiFi,Lovely bay windows and linen closets are some of the great amenities that will make you feel right at home in this apartment.  In addition to spacious layouts our apartment offers individually controlled A/c and heat as well as an in-unit washer/dryer combination.  This apartment offers spacious floor plans and bay windows. There is complimentary broadband wireless Internet access or you can plug directly into the cable modem. Our apartment offers private accommodations with plenty of room to work or relax. The Bedroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closets. The Living Room includes a sofa with pullout bed club chair an entertainment center with a flat panel LCD TV DVD/VCR player CD stereo system a dining area with seating for four and a work desk with lamp and your choice of wired or wireless Internet access. The designer Kitchen includes,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Peterborough Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,3,1.0,1,22800,1
9125711,https://www.airbnb.com/rooms/9125711,Apartment in Fenway,I'm Indonesian- and i love art and interior design so there's definitely a lot of east asian elements in my apartment. My favorite thing about this apartment are the biiig bay windows overlooking the muddy river and victory gardens. Super pretty in the fall (all that foliage!) and really romantic in the winter with the snow.,Hans,San Francisco California United States,N/A,N/A,N/A,false,2013-11-23,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,2,1.0,1,9900,1
1695275,https://www.airbnb.com/rooms/1695275,Fenway park in view! Boston Studio,We're happy to take your last minute/same day (night!) and one-day reservations no problem! Classic Boston apartment with a great view of Fenway Park accommodates up to 4 (queen bed & queen/full pullout couch as well as a pack-n'-play stowed in the closet for little people) separate hall kitchen ready for cooking (full stove microwave toaster oven pots pans tea kettle dishes silverware some dry goods and almost always tea) and small separate dining room with table+ chairs bathroom with original cast iron tub and some original white patina-ed subway tile.  Just a couple minutes walk from Kenmore Museum Fenway (subway) and Yawkey (new commuter rail) T stations as well as the Museum of Fine Arts (MFA) and Isabella Stewart Gardner museum Rose Garden Fenway Community gardens New England Conservatory Mass. Historical Society Newbury street all within immediate short walking distance.  Walking distance to Copley and Prudential as well as to MIT across the Harvard Brid,Sean,Boston Massachusetts United States,within an hour,100%,100%,false,2010-12-21,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,1,9900,252
11592154,https://www.airbnb.com/rooms/11592154,Sunny Riverview Right In Fenway!,Our beautiful brownstone apartment overlooks the Charles River and is in a prime location right in Kenmore Square one of Boston's most vibrant and safe neighborhoods. The unit features two bedrooms an open layout between a modern renovated kitchen with dining table that leads to a cozy sitting area with TV. The private room has a view of the Charles and comes with two dressers a desk a closet and two twin-XL beds.,Nihala,Boston Massachusetts United States,within a day,100%,100%,false,2014-11-24,Bay State Road Boston MA 02215 United States,Boston,MA,2215,Apartment,Private room,2,1.0,1,29800,2
14073235,https://www.airbnb.com/rooms/14073235,Entire 2nd Floor of Brownstone Near Fenway,There is 1 queen sized bed and we can provide a comfortable queen sized air mattress for a 3rd person or child (don't worry-it won't deflate....we've given it a test drive!)  There is a $25/night price increase for a 3rd person.,John,Boston Massachusetts United States,within an hour,100%,100%,false,2014-05-21,Bay State Road Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,3,1.0,1,20000,0
2915595,https://www.airbnb.com/rooms/2915595,Penthouse in the heart of Fenway!,Our condo is a Boston classic built in 1892 (with an original functioning elevator up to our 6th floor unit) with expert craftsmanship throughout but also includes updated appliances large TV's brand new furnishings etc. You will have sole access to the unit and large roof deck during your stay. We can sleep up to 4 guests with 2 guests sleeping in the queen bed (with brand new mattress) and provided 2 guests sleep on the super comfy large couch (I find myself falling asleep there more often than not!). We have a large (for the city) kitchen with everything you need to make some of your meals at home while you are here.,Danielle And Cory,Boston Massachusetts United States,within a few hours,100%,100%,false,2014-04-29,Beacon Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,2,1.0,1,29900,47
8249201,https://www.airbnb.com/rooms/8249201,Spacious Alcove Studio in Fenway,Property type: Apartment Accommodates: 2 Bedrooms: 1 Bathrooms: 1 Beds: 1 Check In: 4:00 PM Check Out: 11:00 AM,Randall,Boston Massachusetts United States,N/A,N/A,N/A,false,2015-09-06,Park Drive Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,1,1.0,0,9000,1
5684346,https://www.airbnb.com/rooms/5684346,Symphony Studio in Vintage Hotel,Bright and creative private studio for up to 3 at the intersection of Boston's most exciting neighborhoods - Symphony Back Bay Fenway.  The building has a retro feel to it and is the perfect home base for any Boston itinerary.,Angelica,Boston Massachusetts United States,N/A,N/A,N/A,false,2014-07-20,Westland Ave Boston MA 02115 United States,Boston,MA,2115,Apartment,Entire home/apt,3,1.0,1,15500,0
2243499,https://www.airbnb.com/rooms/2243499,Lux 1 BR in the Heart of Fenway,Inside our lavish apartment you will find environmentally sustainable bamboo flooring ceramic tile flooring gourmet kitchen with granite counter tops and stainless steel appliances European-style cabinetry floor-to-ceiling windows individually controlled heat and air conditioning and walk-in closets.  Your fully appointed apartment offers spacious accommodations with all the comforts of home including linens and towels in unit washer/dryer a dishwasher fully equipped kitchen and high speed internet access.   Property amenities include: • Rooftop deck saltwater pool (open seasonally in summer) and lounge • Club house • Green roof garden • Fitness center • Business center • WiFi access in common areas • In unit washer/dryer The Bedroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious closets.  The Living Room includes a sofa with pullout bed club chair an enterta,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,3,1.0,1,28500,1
6356533,https://www.airbnb.com/rooms/6356533,Lux 2BR by Fenway w/WiFi,At this luxurious property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts these apartments feature a washer/dryer in unit central air high speed internet access and gorgeous large windows which brighten the apartment with lots of natural sunlight. Property amenities include: • Resident library • Beautiful private courtyard • WiFi business lounge • Health club • Exercise classes • Lounge area with a fireplace and plasma TV • Function room with catering kitchen • Shopping area in the building • Billiards lounge • In unit washer/dryer The Master Bedroom with en-suite bathroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closet. The second Bedroom features a Queen bed and spacious closet. A second bathroom is available.  The Living Room includes a sofa with pullout bed club chair an entertainment cente,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Fenway Triangle Trilogy Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,5,2.0,2,27900,14
10231714,https://www.airbnb.com/rooms/10231714,Fascinating Cozy Apt  with parking,The apartment can sleep up to four people comfortably and has a contemporary fully furnished kitchen with utensils.  The modern bathroom has a state of the art shower system with contemporary fixtures. The bedroom has one queen memory foam bed with Egyptian cotton bed sheet and goose down comforter. The living room has pull out couch (queen size) with bed sheet pillows and comforter. There is a dining table for four adjacent to the kitchen.  Cable TV and High Speed Internet with coin operated in floor laundry.,Ben,Weston Massachusetts United States,within an hour,100%,100%,false,2015-12-28,Park Drive Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,1,14000,38
9452993,https://www.airbnb.com/rooms/9452993,Summer at The Heart of Boston,A quiet room in a beautiful neighborhood. The apartment is renovated - the kitchen is very comfortable and the bathroom is clean and new. Super-friendly roommates.,Yair,Boston Massachusetts United States,within a few hours,100%,100%,false,2015-11-13,Burbank Street Boston MA 02115 United States,Boston,MA,2115,Apartment,Private room,2,1.0,1,6000,11
6240901,https://www.airbnb.com/rooms/6240901,BOSTON FENWAY BACKBAY CAMBRIDGE,In your room a queen size bed chase lounge work desk and chair refrigerator hot plate eating and cooking utensils FREE toiletries and bottled water. All is in your privite quarters.,Trevon,United States,within an hour,100%,100%,false,2015-05-01,Huntington Avenue Boston MA 02115 United States,Boston,MA,2115,Apartment,Private room,1,1.0,1,8800,91
6568621,https://www.airbnb.com/rooms/6568621,Lux 2BR by Fenway w/WiFi,At this luxurious property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts these apartments feature a washer/dryer in unit central air high speed internet access and gorgeous large windows which brighten the apartment with lots of natural sunlight. Property amenities include: • Resident library • Beautiful private courtyard • WiFi business lounge • Health club • Exercise classes • Lounge area with a fireplace and plasma TV • Function room with catering kitchen • Shopping area in the building • Billiards lounge • In unit washer/dryer The Master Bedroom with en-suite bathroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closet. The second Bedroom features a Queen bed and spacious closet. A second bathroom is available.  The Living Room includes a sofa with pullout bed club chair an entertainment cente,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,5,2.0,2,27900,10
3914363,https://www.airbnb.com/rooms/3914363,Lux 1BR by Fenway w/WiFi,At this amazing property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts these apartments feature a washer/dryer in unit central air high speed internet access and gorgeous large windows which brighten the apartment with lots of natural sunlight. Property amenities include: • Resident library • Beautiful private courtyard • WiFi business lounge • Health club • Exercise classes • Lounge area with a fireplace and plasma TV • Function room with catering kitchen • Shopping area in the building • Billiards lounge • In unit washer/dryer The private bedroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closets.  The Living Room includes a sofa with pullout bed club chair an entertainment center with a flat panel LCD TV DVD/VCR player CD stereo system a dining area with seating for four and a work desk wi,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,3,1.0,1,21900,5
12630619,https://www.airbnb.com/rooms/12630619,BACKBAY BOSTON,Completely private apartment in the best neighborhood in Boston.,An,US,within an hour,100%,95%,false,2016-04-23,Bay State Road Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,3,1.0,1,14000,10
6453686,https://www.airbnb.com/rooms/6453686,Studio apartment in Fenway,In the heart of Fenway Park! The apartment is a spacious private studio with separate kitchen full bath and large closet. Apartment above ground level and building has elevator access.,Son,Boston Massachusetts United States,within a day,60%,89%,false,2014-12-11,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,2,1.0,0,14000,58
3783090,https://www.airbnb.com/rooms/3783090,High End Designer In Great Location,There are gorgeous original hardwood floors and high ceilings new cabinets granite counters private wifi internet 42 inch high def TV with 75 channels.    new cabinets.   Meticulously furnished first floor studio apartment.  Great closet and drawer space  you won't be disappointed!,Dylan,Pittsburgh Pennsylvania United States,within an hour,97%,98%,false,2014-04-05,Keswick Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,2,1.0,0,16000,12
14252020,https://www.airbnb.com/rooms/14252020,Master BR Street facing in the Heart of Boston!,I have the Air conditioned master bedroom for myself in a 3 BDR Apt. I love my room for the following reasons: 1. Right on the first floor huge windows facing the street with lots of light and air. 2. Full size couch/futon and other really comfortable furniture. 3. Comes with an AC small fan and lots of space.,Sushma,Boston Massachusetts United States,within a few hours,82%,100%,false,2016-07-29,Burbank Street Boston MA 02115 United States,Boston,MA,2115,Apartment,Private room,1,1.0,1,7400,6
14825159,https://www.airbnb.com/rooms/14825159,Abigayle's Bed and Breakfast (Single),This charming brownstone built in 1896 is set on a quiet tree- lined street adjacent to Kenmore Square and the Charles River and very near Boston University and Fenway Park. The property has been lovingly maintained as a private residence for two generations and all original architectural details have been preserved. The home boasts modern amenities with old world Victorian charm and its guest rooms come with: queen bed with a single foam sleep sofa (for a small child) or 2 single beds that can be made into a king bed with a single foam sleep sofa (for a small child)  and private attached baths. There is also a single room with a private bath in the hall. All rooms have TVs private phone lines desks and A/C and are on either the 3rd or 4th floor. The B&B’s popular breakfast is a self-serve continental in the dining room. There is limited parking on site plus a public parking lot half a block away. The green line subway is just steps from the house. Quick walk to Fenway Park o,Marie,Boston Massachusetts United States,within an hour,100%,91%,false,2015-05-03,Bay State Road Boston MA 02215 United States,Boston,MA,2215,Bed & Breakfast,Private room,1,1.0,1,12500,0
1242798,https://www.airbnb.com/rooms/1242798,Unique Fenway Loft,This apartment is a converted factory featuring 25 foot cement ceilings and parquet wood flooring. Very unique set up. Large open living space with seperate dining area. Features a galley style kitchen (Plenty of room for cooking).  The bedroom is a good sized loft  overlooking the main living area. The bed is set back and not visible. Bed is Queen with siiiiick memory foam topper.  Guests can expect to be blown away by the proximity to Fenway park. If you are a sox fan; or baseball fan in general staying here will be a memorable experience. Apartment is set in back and quiet with windows closed. Walk out the front door and you are about 50 feet from the park.  Superb dining/drinking location especially during summer months. Less than a 2 minute walk from 10 bars.  Dining is amazing from Tasty Burger for late night to Citizens public house for a hip fine dinning experience.  4 minute walk to Kenmore T Stop. Parking available at nearby pay lots starting at 8 bucks a night on non game,Brendan,Boston Massachusetts United States,N/A,N/A,N/A,false,2012-03-16,Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,2,1.0,1,13500,0
14595735,https://www.airbnb.com/rooms/14595735,Luxury Apartment in Fenway with Park View,Spacious and relaxing home in the heart of Fenway Park 10 minutes walk away from Back Bay and 5 minutes walk to the Prudential Shopping Area and Restaurants. One bed in a two bed apartment. A full size sofa bed is available in the bedroom. We also have a comfortable folding/roll-away bed if you prefer that. The bedroom has three large windows with beautiful views of the Fenway Park.,Ulrich,Boston Massachusetts United States,within an hour,100%,100%,false,2016-08-17,Fenway Boston MA 02115 United States,Boston,MA,2115,Apartment,Private room,2,1.0,1,12500,0
13863190,https://www.airbnb.com/rooms/13863190,Moody Studio East – Master Bedroom (BR 1 in plan),If there are more than two people please consider renting all three BR in this condominium:  • Master BR – https://www.airbnb.com/rooms/13863190/ • Bedroom 2 – https://www.airbnb.com/rooms/13864771/ • Bedroom 3 – https://www.airbnb.com/rooms/13864961/ to accommodate up to seven people. This will give you exclusive use of the condo.  Two baths (shared with other visitors) eat-in kitchen and large common area are available to guests renting the three bedrooms. If you rent all three (max seven people) the entire condo is yours for your rental period. Go running every day on the Charles River Esplanade a few minutes away. A great place to combine business meetings by day with a getaway in between. This is a double-sized 1590 sq ft condominium in a brand new renovation of the entire building (completed 2016) • eat-in kitchen – stainless appliances granite counters • designer detailing • foyer – modern stained glass window  • Fireplace – Victorian detailing; original carved woodwork •,Susan,US,within a few hours,100%,100%,false,2015-01-08,Massachusetts Avenue Boston MA 02115 United States,Boston,MA,2115,Condominium,Private room,3,2.0,1,12000,0
9041513,https://www.airbnb.com/rooms/9041513,Lux 1BR by Fenway w/wifi,At this amazing property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts these apartments feature a washer/dryer in unit central air high speed internet access and gorgeous large windows which brighten the apartment with lots of natural sunlight. Property amenities include: • Resident library • Beautiful private courtyard • WiFi business lounge • Health club • Exercise classes • Lounge area with a fireplace and plasma TV • Function room with catering kitchen • Shopping area in the building • Billiards lounge • In unit washer/dryer The private bedroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closets.  The Living Room includes a sofa with pullout bed club chair an entertainment center with a flat panel LCD TV DVD/VCR player CD stereo system a dining area with seating for four and a work desk wi,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Fenway Triangle Trilogy 180 Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,1,21900,0
9845039,https://www.airbnb.com/rooms/9845039,Cozy 1-Bedroom in Fenway/Brookline,Includes TV with Netflix Hulu and Amazon Prime access and Wi-Fi as well as in-building washer & dryer and fully equipped kitchen.,Ashley,Boston Massachusetts United States,N/A,N/A,N/A,false,2010-07-29,Aberdeen Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,1,10000,6
10995976,https://www.airbnb.com/rooms/10995976,Private room at the heart of Boston,The Apartment is in a very quite location. Literally 2 mins walk to fenway stadium.,Mohab,Boston Massachusetts United States,within an hour,100%,100%,false,2015-10-26,Park Dr Boston MA 02215 United States,Boston,MA,2215,Apartment,Private room,2,1.0,1,7700,32
14824684,https://www.airbnb.com/rooms/14824684,Abigayle's Bed and Breakfast 4A (2 twins or king),This charming brownstone built in 1896 is set on a quiet tree- lined street adjacent to Kenmore Square and the Charles River and very near Boston University and Fenway Park. The property has been lovingly maintained as a private residence for two generations and all original architectural details have been preserved. The home boasts modern amenities with old world Victorian charm and its guest rooms come with: queen bed with a single foam sleep sofa (for a small child) or 2 single beds that can be made into a king bed with a single foam sleep sofa (for a small child)  and private attached baths. There is also a single room with a private bath in the hall. All rooms have TVs private phone lines desks and A/C and are on either the 3rd or 4th floor. The B&B’s popular breakfast is a self-serve continental in the dining room. There is limited parking on site plus a public parking lot half a block away. The green line subway is just steps from the house. Quick walk to Fenway Park o,Marie,Boston Massachusetts United States,within an hour,100%,91%,false,2015-05-03,Bay State Road Boston MA 02215 United States,Boston,MA,2215,Bed & Breakfast,Private room,2,1.0,1,17500,0
228883,https://www.airbnb.com/rooms/228883,[1330-2] Lux 2BR in The Fenway,The minute you step through the door to these brand NEW apartments you sense a cool vibe. Open floorplans create a spacious feel.  The views out the floor-to-ceiling windows are stunning. High-end fixtures euro-inspired cabinetry granite countertops and stainless steel appliances washer/dryer in-unt are just a few of the unit attributes. Spectacular views of Boston the Charles River and the Emerald Necklace.  Only five minute walk to Fenway T. WiFi access in common areas and plug-and-play Internet hook-ups in all apartments keep you connected.  Private balconies and terraces state of the art fitness center concierge services and 24/7 maintenance and security.  Rental includes: all utilities premium cable high-speed Internet and local/long distance phone service.    A $150 one-time cleaning fee will be added to each rental. NOTE**Short-term rental rates vary by season length of stay City events and property census—very much like hotels.,Seamless,US,within a few hours,89%,45%,false,2009-07-10,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,5,2.0,2,34900,4
11890768,https://www.airbnb.com/rooms/11890768,Private Basement King Suite w/ Bath,If you are looking for a private floor to yourselves this Airbnb is the right choice for you! You access it through the main entrance of the condo but take the stairwell down to your private level.,Edi,Boston Massachusetts United States,within a few hours,100%,100%,false,2015-03-02,Medfield Street Boston MA 02215 United States,Boston,MA,2215,Condominium,Private room,3,1.0,1,21300,0
4812786,https://www.airbnb.com/rooms/4812786,Spacious Modern two bedroom two bath in prime location,"The apt is a spacious newer built in 2004 located in the Fenway neighborhood. It is also centrally located so you may choose to walk to Brookline/Coolidge Corner Back Bay the South End and pretty much any other part of Boston. Faneuil Hall and the North End are slightly further to walk to but you should do it! The Green line T station is minutes away. It is a gorgeous walk through the Newbery street Boston Public Garden Boston Common and Beacon Hill. You will also have access to our Cable (HBO Showtime and more) Netflix and WiFi.  Getting here from the airport - You can choose to take a taxi (usually around a $25 ride) or take the \"T\" for free. To take the T you have to take the Silver line from the airport to South Station where you will take the Red line inbound to Park St and switch to the Green line towards Kenmore. You may get off at Fenway about 5 minutes to reach the condo building.",Justin,Boston Massachusetts United States,N/A,N/A,N/A,false,2014-12-03,Peterborough St Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,2.0,2,57000,1
13709190,https://www.airbnb.com/rooms/13709190,Cozy room at the heart of Boston,Great Location,Mohab,Boston Massachusetts United States,within an hour,100%,100%,false,2015-10-26,Park Dr Boston MA 02215 United States,Boston,MA,2215,Apartment,Private room,2,1.0,1,8900,20
6516588,https://www.airbnb.com/rooms/6516588,Modern Apartment in Back Bay Boston,Exposed brick HD TV with Netflix and Hulu. Uniquely decorated with optional lighting that lights up the brick bay window and adds ambience to movie nights or dinner at home. Also the bed is a sleep number with personal settings customization for both sides  for the perfect nights rest.,Russell,Boston Massachusetts United States,within a day,50%,50%,false,2015-05-24,Westland Ave Boston MA 02115 United States,Boston,MA,2115,Apartment,Entire home/apt,3,1.0,1,17500,9
1863443,https://www.airbnb.com/rooms/1863443,Lux 1BR by Fenway w/WiFi,At this amazing property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts these apartments feature a washer/dryer in unit central air high speed internet access and gorgeous large windows which brighten the apartment with lots of natural sunlight. Property amenities include: • Resident library • Beautiful private courtyard • WiFi business lounge • Health club • Exercise classes • Lounge area with a fireplace and plasma TV • Function room with catering kitchen • Shopping area in the building • Billiards lounge • In unit washer/dryer The private bedroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closets.  The Living Room includes a sofa with pullout bed club chair an entertainment center with a flat panel LCD TV DVD/VCR player CD stereo system a dining area with seating for four and a work desk wi,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,3,1.0,1,21900,5
7220216,https://www.airbnb.com/rooms/7220216,Lux 2BR in Fenway w/rooftop lounge,Residents will find great features in their signature home such as hardwood floors designer kitchens and generous closet space. Lovely expansive windows and bright open floor plans are some of the great amenities that will make you feel right at home in this apartment. In addition to spacious layouts your apartment offers individually controlled A/C and heat as well as an in-unit washer and dryer. Property amenities include: • Rooftop lounge with grilling area  • Fitness center  • Washer dryer in the apartment  • Gaming room • Conference room • Green terrace • TV Lounge • Within walking distance of public transportation  The spacious private master bedroom suite features a deluxe queen size bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser en-suite full bathroom and walk-in closets. The spacious second bedroom features a deluxe queen size bed with the same great linens two night tables with lamps clock radio,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,5,2.0,2,42900,0
12446656,https://www.airbnb.com/rooms/12446656,Comfy sofa bed right in the Fenway,The living room you'll be staying is right on the Fens and faces downtown Boston - enjoy our view of the Prudential Center and downtown. You can step right outside and go for a walk or run in the Fens. Our living room is bright and sunny but we have blackout curtains if you'd like.,Amanda,Boston Massachusetts United States,within a day,100%,100%,false,2014-03-04,Park Drive Boston MA 02215 United States,Boston,MA,2215,Apartment,Shared room,2,1.0,1,8000,10
13724578,https://www.airbnb.com/rooms/13724578,Clean Studio Great Location,This is not the newest and luxurious place in Boston but very convenient one for short visits. Free WiFi is not available and instead of air conditioning we have a small ventilator which is enough to cool the room. I always clean the place from the scratch after every guest and change the sheets and towels.,Evren,Cambridge Massachusetts United States,within an hour,100%,100%,false,2016-06-09,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,1,12000,8
